meeting_date,asof_date,exp_rate_bp,var_bp2,p_tail_cut,p_tail_hike,top1_mid_bp,top1_prob,top2_mid_bp,top2_prob,days_to_meeting
2025-09-17,2024-10-02,307.8103796896203,994.895819456116,0.14697885302114697,0.2971687028312971,312.5,0.308042691957308,287.5,0.24780975219024778,350
2025-09-17,2024-10-03,319.1293316293316,901.972283068664,0.25656025656025655,0.14925314925314923,312.5,0.31141631141631143,337.5,0.28277028277028277,349
2025-09-17,2024-10-04,347.1292346292347,880.1556883329966,0.2254812254812255,0.1697831697831698,337.5,0.315000315000315,362.5,0.2897352897352898,348
2025-09-17,2024-10-07,354.37925,920.6834194375,0.163009,0.243633,362.5,0.309346,337.5,0.284012,345
2025-09-17,2024-10-08,352.3792601207399,904.0371178298603,0.1776808223191777,0.22094077905922097,362.5,0.30679369320630684,337.5,0.2945847054152946,344
2025-09-17,2024-10-09,357.62937012937005,919.0347824211458,0.1371171371171371,0.2777752777752777,362.5,0.31500231500231496,337.5,0.2701052701052701,343
2025-09-17,2024-10-10,355.62931812931816,871.0127738509267,0.14520814520814523,0.2483932483932484,362.5,0.3178993178993179,337.5,0.2884992884992885,342
2025-09-17,2024-10-11,347.62922499999996,773.949425899375,0.206772,0.15733900000000003,337.5,0.339961,362.5,0.295928,341
2025-09-17,2024-10-14,354.37921687921687,879.8894523417746,0.15730115730115726,0.2358912358912359,362.5,0.3113643113643113,337.5,0.29544329544329545,338
2025-09-17,2024-10-15,348.8792227584455,817.0289324449617,0.20138640277280553,0.17536435072870143,337.5,0.32696765393530786,362.5,0.29628159256318515,337
2025-09-17,2024-10-16,346.379325,797.8632125443751,0.22603900000000002,0.15118099999999998,337.5,0.339125,362.5,0.283655,336
2025-09-17,2024-10-17,351.8794106205894,897.5058209312108,0.18380781619218384,0.21327278672721328,337.5,0.3058156941843058,362.5,0.2971037028962971,335
2025-09-17,2024-10-18,348.87931362068645,857.8421091911739,0.20847679152320847,0.18094481905518098,337.5,0.3218586781413219,362.5,0.2887197112802887,334
2025-09-17,2024-10-21,357.37925,968.3341694375,0.145712,0.27741600000000005,362.5,0.304684,337.5,0.272188,331
2025-09-17,2024-10-22,358.37935,971.5227435775,0.138513,0.28916,362.5,0.306407,337.5,0.26592,330
2025-09-17,2024-10-23,363.34477499999997,1012.3332301993751,0.344573,0.12350299999999999,362.5,0.305859,337.5,0.235433,329
2025-09-17,2024-10-24,359.5948220948221,953.0727778521025,0.12682812682812683,0.30161830161830167,362.5,0.31183031183031185,337.5,0.2597232597232597,328
2025-09-17,2024-10-25,364.344825,968.855995719375,0.327235,0.124032,362.5,0.313217,387.5,0.235516,327
2025-09-17,2024-10-28,368.810425,992.4354113193749,0.27764,0.15890600000000002,362.5,0.305398,387.5,0.258056,324
2025-09-17,2024-10-29,366.8103543103543,957.4030717014361,0.2963812963812964,0.1395931395931396,362.5,0.31329131329131327,387.5,0.25073425073425076,323
2025-09-17,2024-10-30,370.525925,973.495152894375,0.256351,0.169747,362.5,0.305479,387.5,0.268423,322
2025-09-17,2024-10-31,372.2758152241847,974.9379911980426,0.23794476205523793,0.1846468153531846,362.5,0.30081269918730075,387.5,0.27659572340427657,321
2025-09-17,2024-11-01,376.27582244835503,944.0556982134308,0.19453961092077815,0.21934556130887736,387.5,0.29859640280719435,362.5,0.28751842496315005,320
2025-09-17,2024-11-04,374.7758122758123,947.538031202615,0.2090932090932091,0.20501820501820503,362.5,0.29366729366729366,387.5,0.29222129222129223,317
2025-09-17,2024-11-05,380.241275,948.011536374375,0.160411,0.259938,387.5,0.309223,362.5,0.270428,316
2025-09-17,2024-11-06,388.741375,942.463363109375,0.322148,0.114236,387.5,0.315993,412.5,0.247623,315
2025-09-17,2024-11-07,383.7414462414463,986.6767744475623,0.1395021395021395,0.30614030614030613,387.5,0.3089003089003089,362.5,0.24545724545724545,314
2025-09-17,2024-11-08,389.501922998077,969.8594554426193,0.3153986846013154,0.12382587617412383,387.5,0.3094116905883095,412.5,0.2513637486362514,313
2025-09-17,2024-11-11,394.892825,941.500513519375,0.252646,0.162081,387.5,0.301983,412.5,0.28329,310
2025-09-17,2024-11-12,400.09012500000006,915.426877484375,0.19924,0.208169,412.5,0.307076,387.5,0.285515,309
2025-09-17,2024-11-13,390.55269999999996,857.49477271,0.289212,0.11283399999999999,387.5,0.328279,412.5,0.269675,308
2025-09-17,2024-11-14,392.136025,915.207897199375,0.27883399999999997,0.13464399999999999,387.5,0.31449,412.5,0.272032,307
2025-09-17,2024-11-15,393.21941928058067,955.7503796307849,0.2721217278782721,0.15009584990415006,387.5,0.3046936953063047,412.5,0.27308872691127306,306
2025-09-17,2024-11-18,392.59007499999996,961.513011494375,0.27961400000000003,0.14588299999999998,387.5,0.305381,412.5,0.269122,303
2025-09-17,2024-11-19,392.099525,973.8399947743751,0.286341,0.14388600000000001,387.5,0.304256,412.5,0.265517,302
2025-09-17,2024-11-20,395.4358,947.79807836,0.248075,0.168037,387.5,0.299655,412.5,0.284233,301
2025-09-17,2024-11-21,399.410925,915.245490644375,0.20527399999999998,0.200967,412.5,0.304704,387.5,0.289055,300
2025-09-17,2024-11-22,403.71255878744114,893.3374063792938,0.16560983439016558,0.24487275512724482,412.5,0.32029867970132025,387.5,0.2692187307812692,299
2025-09-17,2024-11-25,397.2969347969348,954.3879939525336,0.2304332304332305,0.18647018647018648,387.5,0.2915582915582916,412.5,0.2915382915382916,296
2025-09-17,2024-11-26,400.5843,915.2510935100001,0.194771,0.213401,412.5,0.30891,387.5,0.282918,295
2025-09-17,2024-11-27,395.87165000000005,916.7342262774999,0.239508,0.166798,387.5,0.303175,412.5,0.290519,294
2025-09-17,2024-11-29,392.955975,948.182961799375,0.273897,0.14664,387.5,0.306587,412.5,0.272876,292
2025-09-17,2024-12-02,395.17281732718266,939.1650012265584,0.2498237501762498,0.16435183564816436,387.5,0.3019746980253019,412.5,0.2838497161502838,289
2025-09-17,2024-12-03,389.19922499999996,930.175759399375,0.314133,0.115241,387.5,0.317229,412.5,0.253397,288
2025-09-17,2024-12-04,383.4076290923708,921.9259366809546,0.1334278665721334,0.29535270464729535,387.5,0.31989568010431985,362.5,0.2513237486762513,287
2025-09-17,2024-12-05,387.1201753798246,953.4166546969873,0.11336888663111336,0.3439256560743439,387.5,0.31464368535631465,412.5,0.23894276105723894,286
2025-09-17,2024-12-06,380.79505670494325,899.9190405347688,0.14992385007614992,0.26307873692126305,387.5,0.3203376796623203,362.5,0.26665973334026666,285
2025-09-17,2024-12-09,382.67577017577014,898.4346033108081,0.13569313569313568,0.285013285013285,387.5,0.32354132354132353,362.5,0.2557522557522557,282
2025-09-17,2024-12-10,385.73997499999996,840.8891869993749,0.107469,0.317891,387.5,0.336534,412.5,0.239561,281
2025-09-17,2024-12-11,386.55264999999997,781.3987779775,0.09600500000000001,0.326753,387.5,0.346452,412.5,0.253963,280
2025-09-17,2024-12-12,389.518247981752,768.2034028074261,0.28799771200228796,0.08959391040608959,387.5,0.3436086563913436,412.5,0.27879972120027874,279
2025-09-17,2024-12-13,394.42378615242774,729.3408807560597,0.22607654784690434,0.12051375897248207,387.5,0.33529732940534124,412.5,0.31811236377527247,278
2025-09-17,2024-12-16,394.90900740900736,714.4236285302925,0.21883521883521884,0.12264112264112262,387.5,0.33330133330133327,412.5,0.3252223252223252,275
2025-09-17,2024-12-17,395.96835,711.9145482775,0.207404,0.13218,412.5,0.332539,387.5,0.327877,274
2025-09-17,2024-12-18,409.34434999999996,531.5218730775,0.075462,0.272322,412.5,0.415367,437.5,0.272322,273
2025-09-17,2024-12-19,405.5345,578.96680975,0.10513700000000001,0.220702,412.5,0.402838,387.5,0.271323,272
2025-09-17,2024-12-20,404.5345,580.96830975,0.111641,0.204938,412.5,0.402214,387.5,0.281207,271
2025-09-17,2024-12-23,408.53450000000004,538.1048097500001,0.08050700000000001,0.259333,412.5,0.414795,437.5,0.259333,268
2025-09-17,2024-12-24,404.99995,583.6642499975001,0.109324,0.213898,412.5,0.400146,387.5,0.276632,267
2025-09-17,2024-12-26,404.96551746551745,586.8328415388462,0.11009611009611009,0.2145922145922146,412.5,0.3985163985163985,387.5,0.27679527679527677,265
2025-09-17,2024-12-27,403.46548403451595,604.1149605319747,0.12364787635212363,0.19721480278519718,412.5,0.3904006095993903,387.5,0.2887367112632887,264
2025-09-17,2024-12-30,398.6982888017111,661.5862909255065,0.17310882689117307,0.15146184853815145,412.5,0.35667464332535664,387.5,0.3187546812453187,261
2025-09-17,2024-12-31,400.26715,635.8261308775,0.154482,0.163134,412.5,0.370478,387.5,0.311906,260
2025-09-17,2025-01-02,400.232825,652.335792519375,0.158091,0.167399,412.5,0.366623,387.5,0.307887,258
2025-09-17,2025-01-03,402.9999904999905,613.3405230904327,0.12878512878512877,0.19343819343819343,412.5,0.3861693861693861,387.5,0.2916072916072916,257
2025-09-17,2025-01-06,403.034475,622.193211474375,0.130661,0.196951,412.5,0.383281,387.5,0.289107,254
2025-09-17,2025-01-07,405.56899306899305,594.6567856179765,0.10853510853510853,0.22756922756922757,412.5,0.39511839511839514,387.5,0.26877726877726876,253
2025-09-17,2025-01-08,404.370675,601.1597000443751,0.117401,0.210794,412.5,0.391339,387.5,0.280466,252
2025-09-17,2025-01-09,401.10350000000005,636.62603775,0.14835900000000002,0.174948,412.5,0.372275,387.5,0.304418,251
2025-09-17,2025-01-10,414.3362,461.67836955999996,0.23077199999999998,0.0,412.5,0.415273,437.5,0.353955,250
2025-09-17,2025-01-13,415.10335,450.9725687775,0.218513,0.0,412.5,0.413284,437.5,0.368203,247
2025-09-17,2025-01-14,411.6034000000001,503.62860844,0.061243000000000006,0.308742,412.5,0.415509,437.5,0.308742,246
2025-09-17,2025-01-15,404.20685,597.7086630775,0.11826,0.207836,412.5,0.390805,387.5,0.283099,245
2025-09-17,2025-01-16,402.70687499999997,616.609077734375,0.132769,0.191784,412.5,0.381416,387.5,0.294031,244
2025-09-17,2025-01-17,405.70687499999997,578.7903277343751,0.104674,0.225103,412.5,0.399364,387.5,0.270859,243
2025-09-17,2025-01-21,406.172425,581.183669619375,0.102546,0.233739,412.5,0.398491,387.5,0.265224,239
2025-09-17,2025-01-22,405.4397,582.10841391,0.10714699999999999,0.222071,412.5,0.397641,387.5,0.273141,238
2025-09-17,2025-01-23,404.474241974242,596.2603687851413,0.1163161163161163,0.2115132115132115,412.5,0.3917293917293917,387.5,0.2804412804412804,237
2025-09-17,2025-01-24,402.6722848277151,613.2446796637773,0.13224086775913224,0.18997581002418995,412.5,0.38288061711938287,387.5,0.2949027050972949,236
2025-09-17,2025-01-27,396.2757912242087,664.1122472623413,0.19857280142719852,0.1273008726991273,412.5,0.33889266110733884,387.5,0.33523366476633515,233
2025-09-17,2025-01-28,397.24132499999996,663.624712244375,0.188971,0.137349,412.5,0.34503,387.5,0.32865,232
2025-09-17,2025-01-29,400.5086,619.5538260399999,0.150567,0.162929,412.5,0.372773,387.5,0.313731,231
2025-09-17,2025-01-30,398.810375,632.943542359375,0.168736,0.147325,412.5,0.358652,387.5,0.325287,230
2025-09-17,2025-01-31,402.2758397758398,600.3160025601549,0.13276013276013277,0.18107518107518109,412.5,0.38377738377738374,387.5,0.3023873023873024,229
2025-09-17,2025-02-03,406.27585,560.6487067774999,0.097524,0.228989,412.5,0.404486,387.5,0.269001,226
2025-09-17,2025-02-04,402.81030968969026,603.7329540672381,0.1296398703601296,0.18975481024518973,412.5,0.3843516156483843,387.5,0.2962537037462962,225
2025-09-17,2025-02-05,401.06032500000003,623.879460894375,0.147534,0.172343,412.5,0.371977,387.5,0.308146,224
2025-09-17,2025-02-06,402.31032500000003,607.451148394375,0.134161,0.184035,412.5,0.38134,387.5,0.300464,223
2025-09-17,2025-02-07,409.77585000000005,511.45025677750004,0.069484,0.274963,412.5,0.418524,437.5,0.274963,222
2025-09-17,2025-02-10,408.77585,526.5669567775,0.077241,0.261607,412.5,0.414385,437.5,0.261607,219
2025-09-17,2025-02-11,411.5258749999999,481.791705484375,0.056435,0.299189,412.5,0.424556,437.5,0.299189,218
2025-09-17,2025-02-12,418.99142500000005,367.507026469375,0.155014,0.0,437.5,0.435553,412.5,0.409433,217
2025-09-17,2025-02-13,414.27585,440.3476067775,0.229911,0.0,412.5,0.426067,437.5,0.344022,216
2025-09-17,2025-02-14,408.0603955603956,507.69918982912196,0.07586307586307588,0.24233624233624235,412.5,0.42099442099442097,387.5,0.2608062608062608,215
2025-09-17,2025-02-18,411.52592402592404,466.77226871782074,0.052568052568052574,0.2935862935862936,412.5,0.43066043066043064,437.5,0.2935862935862936,211
2025-09-17,2025-02-19,410.52585,469.64648177750007,0.056258999999999997,0.274185,412.5,0.433333,437.5,0.274185,210
2025-09-17,2025-02-20,408.52590000000004,508.81277919,0.074177,0.251052,412.5,0.420515,387.5,0.254256,209
2025-09-17,2025-02-21,401.3447861552138,583.0873715509238,0.136996863003137,0.16551583448416549,412.5,0.37957662042337953,387.5,0.3179106820893179,208
2025-09-17,2025-02-24,400.379325,573.124862544375,0.142906,0.151235,412.5,0.375061,387.5,0.330798,205
2025-09-17,2025-02-25,395.448267051733,575.1000375993497,0.19183680816319185,0.10200989799010202,387.5,0.37192962807037194,412.5,0.3342236657763343,204
2025-09-17,2025-02-26,394.44825,580.8805719375,0.20465999999999998,0.095213,387.5,0.376202,412.5,0.323925,203
2025-09-17,2025-02-27,394.9483074483074,581.678353311125,0.19914819914819915,0.09937109937109936,387.5,0.37248837248837247,412.5,0.328992328992329,202
2025-09-17,2025-02-28,386.01722500000005,597.8795032993748,0.065493,0.284128,387.5,0.394911,362.5,0.255468,201
2025-09-17,2025-03-03,385.51722500000005,613.1229782993751,0.07120800000000001,0.279964,387.5,0.388783,362.5,0.260045,198
2025-09-17,2025-03-04,382.517275,630.8718265743751,0.09295400000000001,0.242645,387.5,0.37498,362.5,0.289421,197
2025-09-17,2025-03-05,384.55172500000003,612.277049524375,0.076192,0.266026,387.5,0.385653,362.5,0.272129,196
2025-09-17,2025-03-06,379.0172415172415,645.084775565156,0.12242912242912245,0.20242920242920243,387.5,0.35924435924435927,362.5,0.3158973158973159,195
2025-09-17,2025-03-07,383.9827785172215,584.9029307673036,0.07371592628407372,0.25244674755325247,387.5,0.39020160979839025,362.5,0.28363571636428364,194
2025-09-17,2025-03-10,375.08625000000006,570.4088109375,0.14383100000000001,0.145538,362.5,0.365072,387.5,0.345559,191
2025-09-17,2025-03-11,380.58624308624303,585.3305984681116,0.09662009662009663,0.20787720787720787,387.5,0.37917537917537913,362.5,0.3163273163273163,190
2025-09-17,2025-03-12,386.55172594827405,563.830836592763,0.05464994535005466,0.28352471647528354,387.5,0.4043295956704044,362.5,0.2574957425042575,189
2025-09-17,2025-03-13,384.086175,565.425173869375,0.06900200000000001,0.248179,387.5,0.400524,362.5,0.282295,188
2025-09-17,2025-03-14,389.4828,562.8285041600001,0.266444,0.059289,387.5,0.403464,412.5,0.270803,187
2025-09-17,2025-03-17,394.482756982757,557.4192110978647,0.19972719972719974,0.0911090911090911,387.5,0.3853503853503854,412.5,0.32381332381332384,184
2025-09-17,2025-03-18,395.982775,522.315653299375,0.173887,0.095668,387.5,0.390479,412.5,0.339966,183
2025-09-17,2025-03-19,393.551693948306,526.0789376540986,0.20396979603020401,0.07775592224407776,387.5,0.4040475959524041,412.5,0.31422668577331425,182
2025-09-17,2025-03-20,390.086225,508.18456524937505,0.25014600000000003,0.05525800000000001,387.5,0.42413200000000006,412.5,0.27046400000000004,181
2025-09-17,2025-03-21,387.5862,492.12256956,0.28719300000000003,0.041371,387.5,0.431829,362.5,0.255485,180
2025-09-17,2025-03-24,394.482756982757,516.1454198240734,0.1937601937601937,0.08461008461008461,387.5,0.40083040083040083,412.5,0.3207993207993208,177
2025-09-17,2025-03-25,393.01722500000005,525.740853299375,0.21502500000000002,0.076419,387.5,0.404102,412.5,0.304454,176
2025-09-17,2025-03-26,393.48277500000006,513.9982782993751,0.20559300000000003,0.07677500000000001,387.5,0.40737300000000004,412.5,0.31025900000000006,175
2025-09-17,2025-03-27,394.017225,518.625153299375,0.200862,0.082091,387.5,0.401887,412.5,0.31516,174
2025-09-17,2025-03-28,385.086175,517.515323869375,0.046971,0.25070800000000004,387.5,0.412643,362.5,0.289678,173
2025-09-17,2025-03-31,385.08619999999996,497.03731956,0.038501,0.244734,387.5,0.417091,362.5,0.299674,170
2025-09-17,2025-04-01,381.905225,504.54786769937505,0.059161,0.20397900000000002,387.5,0.40059,362.5,0.33627,169
2025-09-17,2025-04-02,387.1551503448497,491.74558685083457,0.027214972785027217,0.273973726026274,387.5,0.4227705772294228,362.5,0.27604072395927604,168
2025-09-17,2025-04-03,375.57757499999997,453.143907119375,0.092978,0.122084,362.5,0.424385,387.5,0.360553,167
2025-09-17,2025-04-04,364.7931,351.00169238999996,0.206952,0.03008,362.5,0.525509,387.5,0.237459,166
2025-09-17,2025-04-07,365.189625,374.034042359375,0.216614,0.033856000000000004,362.5,0.493419,387.5,0.256111,163
2025-09-17,2025-04-08,360.68965181034815,418.3584677963961,0.02291197708802291,0.2306317693682306,362.5,0.46545553454446537,337.5,0.281000718999281,162
2025-09-17,2025-04-09,383.8707,528.86193151,0.055205,0.236234,387.5,0.402764,362.5,0.305797,161
2025-09-17,2025-04-10,373.905225,465.63021769937495,0.117914,0.110599,362.5,0.428537,387.5,0.34295,160
2025-09-17,2025-04-11,382.18962500000004,502.49804235937506,0.057321000000000004,0.20698600000000006,387.5,0.40391200000000005,362.5,0.33178100000000005,159
2025-09-17,2025-04-14,377.86210963789034,471.5017549772686,0.07793892206107794,0.148955851044149,362.5,0.39452360547639453,387.5,0.3785816214183786,156
2025-09-17,2025-04-15,379.64655,478.55457309750005,0.06603,0.17001,387.5,0.392334,362.5,0.371626,155
2025-09-17,2025-04-16,378.215525,430.704148974375,0.059372,0.141359,362.5,0.407546,387.5,0.391723,154
2025-09-17,2025-04-17,380.465525,409.55053647437495,0.034682,0.160144,387.5,0.417159,362.5,0.388015,153
2025-09-17,2025-04-21,373.50002500000005,354.152574999375,0.074565,0.07799099999999999,362.5,0.492643,387.5,0.354801,149
2025-09-17,2025-04-22,379.43104999999997,388.6120458975,0.03215,0.143321,362.5,0.414842,387.5,0.409687,148
2025-09-17,2025-04-23,385.89657339657344,435.9525866509873,0.016201016201016202,0.2396112396112396,387.5,0.44137244137244136,362.5,0.30281530281530283,147
2025-09-17,2025-04-24,381.965525,416.72146147437496,0.029244,0.180012,387.5,0.428873,362.5,0.361871,146
2025-09-17,2025-04-25,380.46557499999994,413.9299899193751,0.038524,0.16026,387.5,0.420998,362.5,0.380218,145
2025-09-17,2025-04-28,378.56897499999997,362.92116744937505,0.030624,0.125103,362.5,0.430996,387.5,0.413277,142
2025-09-17,2025-04-29,376.63795000000005,348.7846197975,0.042306,0.100612,362.5,0.45711,387.5,0.399972,141
2025-09-17,2025-04-30,373.1724143275856,257.1398263800901,0.03384396615603384,0.04645795354204645,362.5,0.5534144465855533,387.5,0.36628363371636624,140
2025-09-17,2025-05-01,380.6034431034431,362.85041338546387,0.022016022016022017,0.145011145011145,387.5,0.44444544444544437,362.5,0.3885273885273885,139
2025-09-17,2025-05-02,391.4655,390.22605975,0.194218,0.041133,387.5,0.489027,412.5,0.275622,138
2025-09-17,2025-05-05,395.0000075000074,381.52157527151905,0.1393011393011393,0.05726005726005726,387.5,0.4768294768294768,412.5,0.32660932660932657,135
2025-09-17,2025-05-06,391.56894593105403,364.1745482792892,0.18035181964818034,0.03562596437403562,387.5,0.5085504914495085,412.5,0.27547172452827545,134
2025-09-17,2025-05-07,395.637925,345.82730169437497,0.113433,0.049311,387.5,0.494858,412.5,0.342398,133
2025-09-17,2025-05-08,402.23218526781477,365.6308845666153,0.06373893626106375,0.10775189224810776,412.5,0.43752256247743754,387.5,0.390986609013391,132
2025-09-17,2025-05-09,402.2433147433147,370.7965085413963,0.06418906418906418,0.11147411147411147,412.5,0.43097343097343094,387.5,0.3933633933633934,131
2025-09-17,2025-05-12,410.50535,324.33387137750003,0.018132,0.204625,412.5,0.529096,387.5,0.248147,128
2025-09-17,2025-05-13,413.44865,328.2125631775,0.21557099999999998,0.0,412.5,0.516539,437.5,0.26789,127
2025-09-17,2025-05-14,415.41417500000006,333.024459069375,0.190026,0.0,412.5,0.490929,437.5,0.319045,126
2025-09-17,2025-05-15,413.028725,333.109824874375,0.225885,0.0,412.5,0.511955,437.5,0.26216,125
2025-09-17,2025-05-16,415.47202500000003,327.497692399375,0.185402,0.0,412.5,0.498204,437.5,0.316394,124
2025-09-17,2025-05-19,414.99537499999997,319.599978609375,0.186444,0.0,412.5,0.515142,437.5,0.298414,121
2025-09-17,2025-05-20,415.8632,301.79513576,0.168297,0.0,412.5,0.521416,437.5,0.310287,120
2025-09-17,2025-05-21,416.78315,296.83337607749996,0.152942,0.0,412.5,0.516021,437.5,0.331037,119
2025-09-17,2025-05-22,417.7831197168802,298.17894496681186,0.14266185733814263,0.0,412.5,0.497077502922497,437.5,0.36026063973936023,118
2025-09-17,2025-05-23,419.30649999999997,290.77280774999997,0.122861,0.0,412.5,0.476673,437.5,0.400466,117
2025-09-17,2025-05-27,419.150975,278.817656549375,0.120763,0.0,412.5,0.490105,437.5,0.389132,113
2025-09-17,2025-05-28,420.036375,271.727426859375,0.10777800000000001,0.0,412.5,0.480832,437.5,0.41139,112
2025-09-17,2025-05-29,417.63984999999997,269.61944197749995,0.12883899999999998,0.0,412.5,0.534131,437.5,0.33703,111
2025-09-17,2025-05-30,415.2688,279.11999656,0.163333,0.0,412.5,0.557222,437.5,0.279445,110
2025-09-17,2025-06-02,416.65094999999997,274.3783640975,0.144648,0.0,412.5,0.541856,437.5,0.313496,107
2025-09-17,2025-06-03,416.08200358200367,271.62078479004794,0.1500831500831501,0.0,412.5,0.5536345536345537,437.5,0.2962822962822963,106
2025-09-17,2025-06-04,412.825475,279.609691024375,0.204219,0.0,412.5,0.572021,437.5,0.22376,105
2025-09-17,2025-06-05,413.76762373237625,295.7022077640387,0.20002679997319997,0.0,412.5,0.5430074569925429,437.5,0.25696574303425695,104
2025-09-17,2025-06-06,420.00306749693254,248.60054823990498,0.08993991006008996,0.0,412.5,0.5180394819605181,437.5,0.3920206079793921,103
2025-09-17,2025-06-09,419.5375429624571,247.69394183061866,0.09297190702809298,0.0,412.5,0.5305274694725306,437.5,0.3765006234993765,100
2025-09-17,2025-06-10,419.957475,238.734191624375,0.08268500000000001,0.0,412.5,0.534509,437.5,0.382806,99
2025-09-17,2025-06-11,417.0831204168795,247.34036389902482,0.11794588205411793,0.0,412.5,0.5782494217505783,437.5,0.30380469619530376,98
2025-09-17,2025-06-12,414.1164500000001,257.1183393975,0.168862,0.0,412.5,0.5943210000000001,437.5,0.23681700000000003,97
2025-09-17,2025-06-13,416.0331535331535,258.7333473276859,0.14504414504414506,0.0,412.5,0.5679525679525679,437.5,0.287003287003287,96
2025-09-17,2025-06-16,419.060925,235.64363814437502,0.087851,0.0,412.5,0.55992,437.5,0.352229,93
2025-09-17,2025-06-17,419.503075,247.60881554437498,0.093196,0.0,412.5,0.531453,437.5,0.375351,92
2025-09-17,2025-06-18,419.54979999999995,226.32031996,0.07645,0.0,412.5,0.563423,437.5,0.360127,91
2025-09-17,2025-06-20,417.7454,220.35202884,0.093385,0.0,412.5,0.603414,437.5,0.303201,89
2025-09-17,2025-06-23,412.79885,209.23818867750003,0.161485,0.0,412.5,0.665076,437.5,0.173439,86
2025-09-17,2025-06-24,412.3845,187.42790975000003,0.0,0.147643,412.5,0.700094,387.5,0.152263,85
2025-09-17,2025-06-25,409.834475,192.42935147437498,0.0,0.106317,412.5,0.680745,387.5,0.212938,84
2025-09-17,2025-06-26,409.471275,151.349949874375,0.0,0.067844,412.5,0.743163,387.5,0.188993,83
2025-09-17,2025-06-27,410.487925,153.617179194375,0.0,0.085891,412.5,0.747735,387.5,0.166374,82
2025-09-17,2025-06-30,409.0057465057465,141.48534621305095,0.0,0.05307105307105307,412.5,0.7540877540877541,387.5,0.19284119284119286,79
2025-09-17,2025-07-01,409.936775,160.780502599375,0.0,0.082616,412.5,0.732239,387.5,0.185145,78
2025-09-17,2025-07-02,408.62730387269613,160.68204902574126,0.0,0.0630899369100631,412.5,0.718912281087719,387.5,0.217997782002218,77
2025-09-17,2025-07-03,419.45000000000005,176.59750000000003,0.040920000000000005,0.0,412.5,0.6401600000000001,437.5,0.31892000000000004,76
2025-09-17,2025-07-07,420.45,183.5975,0.03844,0.0,412.5,0.60512,437.5,0.35644,72
2025-09-17,2025-07-08,420.381025,183.178819949375,0.038611,0.0,412.5,0.607537,437.5,0.353852,71
2025-09-17,2025-07-09,418.95,172.3475,0.04216,0.0,412.5,0.65768,437.5,0.30016,70
2025-09-17,2025-07-10,418.69165000000004,177.93847027750002,0.04918700000000001,0.0,412.5,0.6539600000000001,437.5,0.29685300000000003,69
2025-09-17,2025-07-11,421.63937500000003,182.592449609375,0.030109,0.0,412.5,0.574207,437.5,0.395684,68
2025-09-17,2025-07-14,420.9155,186.17435975,0.037286,0.0,412.5,0.588808,437.5,0.373906,65
2025-09-17,2025-07-15,423.3109,167.52569119,0.011303,0.0,412.5,0.544958,437.5,0.443739,64
2025-09-17,2025-07-16,422.863225,179.797942599375,0.022491,0.0,412.5,0.540489,437.5,0.43702,63
2025-09-17,2025-07-17,423.7597637402362,180.97303775874346,0.021008978991021006,0.0,412.5,0.5075914924085075,437.5,0.4713995286004713,62
2025-09-17,2025-07-18,421.77757499999996,189.80097711937498,0.035148,0.0,412.5,0.558601,437.5,0.406251,61
2025-09-17,2025-07-21,422.328725,178.33303987437498,0.023375,0.0,412.5,0.560101,437.5,0.416524,58
2025-09-17,2025-07-22,421.794275,176.29582722437502,0.024258,0.0,412.5,0.579713,437.5,0.396029,57
2025-09-17,2025-07-23,421.259775,173.68821694937503,0.025142,0.0,412.5,0.599325,437.5,0.375533,56
2025-09-17,2025-07-24,421.690825,175.835610819375,0.024429,0.0,412.5,0.583509,437.5,0.392062,55
2025-09-17,2025-07-25,420.72527500000007,170.50922617437502,0.026026000000000004,0.0,412.5,0.6189370000000001,437.5,0.35503700000000005,54
2025-09-17,2025-07-28,420.733625,162.834294359375,0.019829,0.0,412.5,0.630997,437.5,0.349174,51
2025-09-17,2025-07-29,421.02644999999995,156.9496503975,0.013191,0.0,412.5,0.63256,437.5,0.354249,50
2025-09-17,2025-07-30,425.3539999999999,168.142184,0.009614,0.0,437.5,0.523774,412.5,0.466612,49
2025-09-17,2025-07-31,428.0862,146.72536956,0.0,0.0,437.5,0.623448,412.5,0.376552,48
2025-09-17,2025-08-01,417.422425,98.830357119375,0.0,0.0,412.5,0.803103,437.5,0.196897,47
2025-09-17,2025-08-04,414.887925,53.995939194375005,0.0,0.0,412.5,0.904483,437.5,0.095517,44
2025-09-17,2025-08-05,414.28447500000004,41.427523974375,0.0,0.0,412.5,0.928621,437.5,0.071379,43
2025-09-17,2025-08-06,413.85345,32.004423097499995,0.0,0.0,412.5,0.945862,437.5,0.054138,42
2025-09-17,2025-08-07,414.53447500000004,46.722786474375006,0.0,0.0,412.5,0.918621,437.5,0.081379,41
2025-09-17,2025-08-08,415.284475,61.858573974375005,0.0,0.0,412.5,0.888621,437.5,0.111379,40
2025-09-17,2025-08-11,416.034475,75.869361474375,0.0,0.0,412.5,0.858621,437.5,0.141379,37
2025-09-17,2025-08-12,414.03447500000004,36.00726147437501,0.0,0.0,412.5,0.938621,437.5,0.061379,36
2025-09-17,2025-08-13,411.06897499999997,33.727792449375,0.0,0.0,412.5,0.942759,387.5,0.057241,35
2025-09-17,2025-08-14,414.46552499999996,45.274836474375,0.0,0.0,412.5,0.921379,437.5,0.078621,34
